epoch,PSNR,loss,val_PSNR,val_loss
0,14.172905921936035,0.04627319425344467,16.61216926574707,0.02431161142885685
1,13.118395805358887,0.05785796791315079,12.697148323059082,0.06189846247434616
2,12.67560863494873,0.062000226229429245,12.694082260131836,0.06177527457475662
3,13.322673797607422,0.053841665387153625,14.339320182800293,0.0416632704436779
4,15.91978645324707,0.02906237356364727,16.69873046875,0.023942856118083
5,16.999004364013672,0.02242950350046158,17.53177833557129,0.019776461645960808
6,17.146825790405273,0.02211345173418522,17.61408042907715,0.019407007843255997
7,18.021181106567383,0.017771868035197258,18.320110321044922,0.016566960141062737
8,18.22622299194336,0.01711452007293701,18.49845314025879,0.015859439969062805
9,17.710346221923828,0.0199001282453537,18.821060180664062,0.014745300635695457
10,18.16364288330078,0.017642369493842125,16.638700485229492,0.024307571351528168
11,18.815603256225586,0.015187458135187626,19.443639755249023,0.012768134474754333
12,19.477449417114258,0.01277851965278387,18.01735496520996,0.018213391304016113
13,19.751630783081055,0.011959061026573181,19.827869415283203,0.011717655695974827
14,19.9388370513916,0.01147226057946682,20.09065055847168,0.011058107949793339
15,20.103267669677734,0.01105990819633007,20.25739288330078,0.01066930964589119
16,20.252744674682617,0.010691777803003788,20.28492546081543,0.01060720905661583
17,17.47735023498535,0.023008618503808975,19.831825256347656,0.011695153079926968
18,20.117595672607422,0.011026794090867043,20.27392578125,0.01064301561564207
19,20.324674606323242,0.010524867102503777,20.334882736206055,0.010476723313331604
20,20.387460708618164,0.010388710536062717,20.474639892578125,0.010180393233895302
21,20.00877571105957,0.011695207096636295,20.200397491455078,0.010807969607412815
22,19.66495132446289,0.013511791825294495,20.407331466674805,0.010302786715328693
23,20.455265045166016,0.010207843966782093,20.51070785522461,0.010079124942421913
24,20.530202865600586,0.010043604299426079,20.56222915649414,0.009976718574762344
25,19.17814826965332,0.015409677289426327,20.162111282348633,0.010884083807468414
26,20.42471694946289,0.010280097834765911,20.476886749267578,0.010147192515432835
27,20.54216766357422,0.010011458769440651,20.579788208007812,0.009931414388120174
28,20.308914184570312,0.010750538669526577,18.587453842163086,0.015582036226987839
29,20.544662475585938,0.010030083358287811,20.63454818725586,0.009814494289457798
30,20.519865036010742,0.01011864747852087,20.56815528869629,0.00994058046489954
31,20.196348190307617,0.011321093887090683,20.461193084716797,0.010185519233345985
32,20.601713180541992,0.009885713458061218,20.631330490112305,0.009791813790798187
33,20.447856903076172,0.010394958779215813,16.618408203125,0.024313507601618767
34,19.973543167114258,0.011908975429832935,20.135574340820312,0.010998536832630634
35,20.559833526611328,0.009996302425861359,20.597631454467773,0.009861745871603489
36,20.681575775146484,0.00970461592078209,20.67400550842285,0.00970783457159996
37,20.709627151489258,0.009650384075939655,20.693941116333008,0.009647412225604057
38,20.745227813720703,0.009571732953190804,20.697423934936523,0.00962535198777914
39,20.692298889160156,0.00973938312381506,20.574953079223633,0.00994901917874813
40,20.683847427368164,0.00977054052054882,20.36736297607422,0.010400491766631603
41,20.752334594726562,0.009553367272019386,20.80752182006836,0.009413590654730797
42,20.8261775970459,0.009401371702551842,20.536962509155273,0.01005515456199646
43,20.849071502685547,0.009338688105344772,20.866514205932617,0.009296336211264133
44,20.892778396606445,0.009253363125026226,20.87067222595215,0.009283861145377159
45,20.854270935058594,0.009340589866042137,20.94573211669922,0.009144461713731289
46,20.91582679748535,0.009204852394759655,20.845909118652344,0.009363656863570213
47,20.925003051757812,0.009184714406728745,20.919815063476562,0.009166091680526733
