epoch,PSNR,loss,val_PSNR,val_loss
0,17.216442108154297,0.023664770647883415,18.969253540039062,0.014389803633093834
1,19.328508377075195,0.013309752568602562,19.303234100341797,0.013226793147623539
2,20.671424865722656,0.00964729581028223,20.666685104370117,0.009607061743736267
3,21.348888397216797,0.008254357613623142,21.908708572387695,0.007302013225853443
4,22.04094696044922,0.007040772587060928,22.383472442626953,0.006477806251496077
5,22.598859786987305,0.006199826020747423,22.839872360229492,0.005869770422577858
6,22.944019317626953,0.0057328552938997746,23.197633743286133,0.005443977192044258
7,23.179420471191406,0.005435220431536436,23.38958740234375,0.005168549716472626
8,23.469844818115234,0.005094938445836306,23.87625503540039,0.004663014318794012
9,23.847122192382812,0.004673468880355358,23.782320022583008,0.004704536870121956
10,24.11899757385254,0.00439876364544034,24.05120849609375,0.004433356691151857
11,24.332042694091797,0.004207628779113293,24.482065200805664,0.0040564523078501225
12,24.524255752563477,0.0040172613225877285,24.681974411010742,0.003867518622428179
13,24.77589988708496,0.0037928405217826366,24.806018829345703,0.003740094369277358
14,25.039546966552734,0.0035745897330343723,25.290138244628906,0.003381305607035756
15,25.236757278442383,0.0034278198145329952,25.450298309326172,0.003286640625447035
16,25.455886840820312,0.003265790408477187,25.220949172973633,0.0033925219904631376
17,25.563440322875977,0.003180492203682661,25.66051483154297,0.003130635479465127
18,25.72100257873535,0.0030699283815920353,25.742338180541992,0.0030606030486524105
19,25.819557189941406,0.003009174484759569,25.53703498840332,0.003122500143945217
20,26.050880432128906,0.0028545334935188293,26.375703811645508,0.0026598877739161253
21,26.37885093688965,0.002647274872288108,26.447500228881836,0.002611353062093258
22,26.483213424682617,0.002581364708021283,26.626596450805664,0.002491631777957082
23,26.672447204589844,0.002480184892192483,26.793943405151367,0.002440843963995576
24,26.778804779052734,0.0024249947164207697,26.95386505126953,0.0023183305747807026
25,27.030902862548828,0.002284751972183585,27.11760711669922,0.002232547616586089
26,27.270896911621094,0.002163055120036006,27.54602813720703,0.002057500183582306
27,27.318960189819336,0.0021459555719047785,27.62288475036621,0.002014363184571266
28,27.42487907409668,0.002098566386848688,26.977962493896484,0.002245634328573942
29,27.506702423095703,0.0020671237725764513,27.84650230407715,0.0019298765109851956
30,27.625572204589844,0.0020125212613493204,27.307090759277344,0.002120891585946083
31,27.767749786376953,0.0019489733967930079,28.116731643676758,0.001839285483583808
32,27.87529754638672,0.0018941755406558514,27.98943519592285,0.001866582897491753
33,27.87639045715332,0.0019193977350369096,28.046586990356445,0.0018357194494456053
34,27.984289169311523,0.0018646912649273872,27.52634620666504,0.002039245329797268
35,28.038251876831055,0.0018311014864593744,28.18157196044922,0.0017879917286336422
36,28.075302124023438,0.001822301303036511,28.113149642944336,0.001793523202650249
37,28.220365524291992,0.001766288885846734,28.206205368041992,0.0017931775655597448
38,28.213722229003906,0.001774959615431726,28.595212936401367,0.0016270328778773546
39,28.310487747192383,0.0017696975264698267,28.47105598449707,0.0016847634688019753
40,28.43638038635254,0.0016930612036958337,28.100759506225586,0.0017632275121286511
41,28.507795333862305,0.0016640431713312864,28.751222610473633,0.0015875083627179265
