epoch,PSNR,loss,val_PSNR,val_loss
0,18.692567825317383,0.017074286937713623,20.438627243041992,0.01012790109962225
1,21.021892547607422,0.00886200275272131,21.291799545288086,0.008201481774449348
2,22.164474487304688,0.006802673451602459,22.762317657470703,0.005933292210102081
3,22.913991928100586,0.0057181078009307384,21.921937942504883,0.0069647585041821
4,23.421592712402344,0.0050919693894684315,23.644258499145508,0.00479111960157752
5,23.876880645751953,0.004582599736750126,24.238035202026367,0.004237553104758263
6,24.276960372924805,0.004177263006567955,24.53513526916504,0.0039482382126152515
7,24.55042266845703,0.003920525778084993,24.51300811767578,0.003927235491573811
8,24.816347122192383,0.0036875661462545395,24.822492599487305,0.003677656874060631
9,25.009235382080078,0.0035249178763478994,25.158363342285156,0.0034042655024677515
10,25.191198348999023,0.0033835843205451965,24.82936668395996,0.003615181427448988
11,25.311098098754883,0.003287452971562743,24.834537506103516,0.0035710781812667847
12,25.548547744750977,0.003111153608188033,25.585582733154297,0.0030921550933271646
13,25.76857566833496,0.0029557934030890465,26.007713317871094,0.0028017396107316017
14,26.03115463256836,0.0027769608423113823,26.23982810974121,0.002649423899129033
15,26.289752960205078,0.0026157402899116278,26.235383987426758,0.002633602824062109
16,26.448474884033203,0.0025164629332721233,26.661497116088867,0.002398088341578841
17,26.660951614379883,0.0023986033629626036,26.584381103515625,0.0024414837826043367
18,26.8186092376709,0.002310620853677392,26.851484298706055,0.0022903564386069775
19,26.993026733398438,0.002219070214778185,27.11954689025879,0.0021569605451077223
20,27.101242065429688,0.0021642190404236317,27.252531051635742,0.002088847104460001
21,27.257389068603516,0.002085411921143532,27.236787796020508,0.002088212873786688
22,27.33184814453125,0.002048677299171686,27.331012725830078,0.0020478677470237017
23,27.41337013244629,0.002011399483308196,27.507293701171875,0.0019675372168421745
24,27.502147674560547,0.0019725484307855368,27.36817169189453,0.0020306650549173355
25,27.564590454101562,0.0019426732324063778,27.62371826171875,0.0019181909738108516
26,27.655107498168945,0.0019044840009883046,27.50347137451172,0.0019500311464071274
27,27.708724975585938,0.0018804961582645774,27.70694923400879,0.0018906184704974294
28,27.781461715698242,0.0018494180403649807,27.771669387817383,0.001851334236562252
29,27.86264419555664,0.0018167240777984262,27.768115997314453,0.001848475425504148
30,27.91452407836914,0.001794955926015973,28.008281707763672,0.0017716565635055304
31,28.027381896972656,0.0017510560574010015,28.020349502563477,0.0017567825270816684
32,28.055822372436523,0.0017381400102749467,28.087738037109375,0.0017317787278443575
33,28.11761474609375,0.0017133490182459354,28.23141860961914,0.0016769935609772801
34,28.172590255737305,0.0016926510725170374,27.953197479248047,0.001752162934280932
35,28.251611709594727,0.001663755509071052,28.093050003051758,0.0017161414725705981
36,28.25489044189453,0.0016614397754892707,28.145475387573242,0.0016980200307443738
37,28.279094696044922,0.0016519707860425115,28.23092269897461,0.0016610503662377596
38,28.293352127075195,0.001646578311920166,28.3365535736084,0.0016359802102670074
39,28.335927963256836,0.0016318830894306302,28.199983596801758,0.0016858470626175404
40,28.381437301635742,0.0016146437264978886,28.043977737426758,0.0017240844899788499
41,28.40085792541504,0.0016063828952610493,28.204309463500977,0.0016584934201091528
42,28.4634952545166,0.0015834122896194458,28.54012107849121,0.0015610127011314034
43,28.525009155273438,0.001560481614433229,28.304893493652344,0.0016452065901830792
44,28.57944679260254,0.001540371566079557,28.6929874420166,0.0015069481451064348
45,28.630172729492188,0.001521765603683889,28.607406616210938,0.0015243550296872854
46,28.68425941467285,0.0015024578897282481,28.684955596923828,0.0015040159923955798
47,28.70186996459961,0.0014950295444577932,28.697866439819336,0.0014945645816624165
48,28.728134155273438,0.001486120163463056,28.79799461364746,0.0014676686841994524
49,28.759450912475586,0.0014754815492779016,28.70595359802246,0.0014910339377820492
50,28.75328254699707,0.0014769395347684622,28.802186965942383,0.0014602899318560958
51,28.81507682800293,0.001457533915527165,28.790613174438477,0.001467701862566173
52,28.81048011779785,0.0014581989962607622,28.59703826904297,0.0015308085130527616
53,28.833480834960938,0.0014499900862574577,28.506650924682617,0.0015590381808578968
54,28.889753341674805,0.0014322985662147403,28.82701301574707,0.001448350609280169
55,28.89361000061035,0.001430538366548717,28.930866241455078,0.0014192447997629642
56,28.90715980529785,0.001426424365490675,28.84783172607422,0.0014441460371017456
57,28.945886611938477,0.001413638354279101,28.633502960205078,0.0015082394238561392
58,28.966142654418945,0.0014067718293517828,28.983436584472656,0.0013995458139106631
59,28.981449127197266,0.0014013226609677076,29.031877517700195,0.0013902803184464574
60,29.00029945373535,0.0013955270405858755,29.020275115966797,0.0013903352664783597
61,29.033477783203125,0.0013851062394678593,28.990341186523438,0.0013932898873463273
62,29.0402774810791,0.0013827235670760274,28.571996688842773,0.001507004490122199
63,29.04692840576172,0.0013806837378069758,29.057825088500977,0.0013783482136204839
64,29.090072631835938,0.0013676285743713379,29.01762580871582,0.001384581672027707
65,29.10305404663086,0.0013631669571623206,29.128597259521484,0.0013564751716330647
66,29.09836769104004,0.0013642400735989213,29.057565689086914,0.0013752983650192618
67,29.113704681396484,0.0013595015043392777,29.054359436035156,0.0013774610124528408
68,29.132991790771484,0.0013538351049646735,29.1661376953125,0.0013493136502802372
69,29.140317916870117,0.001351413899101317,29.20795249938965,0.0013345936313271523
70,29.181869506835938,0.0013391439570114017,29.15825653076172,0.0013395387213677168
71,29.15774917602539,0.0013454357394948602,28.920166015625,0.0014256378635764122
72,29.192569732666016,0.0013362643076106906,29.24186897277832,0.001323832431808114
73,29.214109420776367,0.0013290179194882512,29.17826271057129,0.0013374806148931384
74,29.228540420532227,0.001324574463069439,29.145328521728516,0.0013468940742313862
75,29.267635345458984,0.001313101383857429,29.309268951416016,0.0012979301391169429
76,29.280921936035156,0.0013087040279060602,29.16499137878418,0.0013361701276153326
77,29.315040588378906,0.0012986151268705726,29.087724685668945,0.001353221945464611
78,29.312219619750977,0.0012991270050406456,29.17157745361328,0.0013333034003153443
79,29.32621192932129,0.001294847228564322,29.1551570892334,0.0013416908914223313
80,29.36366844177246,0.0012842339929193258,29.35311508178711,0.0012903142487630248
81,29.378538131713867,0.0012797684175893664,29.236650466918945,0.001315674395300448
82,29.420244216918945,0.001269046450033784,29.175453186035156,0.0013501449720934033
83,29.40654945373535,0.0012722811661660671,29.431385040283203,0.0012698555365204811
